"","SIT_O","SIT_D","IdSito","IdSitd","IdComunao","IdMunicipioo.x","IdMunicipiod.x","Horao","Horad","MedioTTE2","Medios3","Medio_reg","dpie","dpub","dpri","Multimode","Number_modes","minutos","IdComunad","PrimeroDeFactorExpansion","IdMunicipiod.y","IdMunicipioo.y","dist","distance_bin"
"3561",321,217,"315",128,7,10,10,"1899-12-31 05:00:00","1899-12-31 06:00:00",2,"Publico + A pie + NA","Publico",1,1,0,0,1,60,13,71.8095238095238,10,10,9.737,"(9,12]"
"3562",321,219,"315",125,7,10,10,"1899-12-31 05:00:00","1899-12-31 05:30:00",2,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,13,71.8095238095238,10,10,11.929,"(9,12]"
"3565",321,314,"315",101,7,10,10,"1899-12-31 06:55:00","1899-12-31 08:00:00",1,"Publico + Privado + NA","Publico",0,1,1,0,1,65,16,71.8095238095238,10,10,13.408,"(12,15]"
"3595",321,78,"315",159,7,10,10,"1899-12-31 05:30:00","1899-12-31 07:00:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,90,7,71.8095238095238,10,10,11.25,"(9,12]"
"3596",322,145,"239",46,61,10,10,"1899-12-31 06:00:00","1899-12-31 08:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,120,9,2.25,10,10,12.086,"(12,15]"
"3597",322,149,"239",10,61,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,10,2.25,10,10,11.503,"(9,12]"
"3600",322,167,"239",52,61,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",3,"Publico + A pie + Publico","Publico",1,1,0,1,2,60,10,2.25,10,10,12.433,"(12,15]"
"3601",322,167,"239",52,61,10,10,"1899-12-31 09:30:00","1899-12-31 10:15:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,45,10,2.25,10,10,12.433,"(12,15]"
"3603",322,169,"239",3,61,10,10,"1899-12-31 08:30:00","1899-12-31 09:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,2.25,10,10,9.757,"(9,12]"
"3604",322,170,"239",4,61,10,10,"1899-12-31 06:30:00","1899-12-31 07:30:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,60,10,2.25,10,10,9.887,"(9,12]"
"3605",322,171,"239",17,61,10,10,"1899-12-31 11:00:00","1899-12-31 11:45:00",1,"Publico + A pie + NA","Publico",1,1,0,0,1,45,10,2.25,10,10,10.33,"(9,12]"
"3607",322,181,"239",138,61,10,10,"1899-12-31 07:00:00","1899-12-31 07:45:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,45,11,2.25,10,10,8.763,"(6,9]"
"3608",322,184,"239",111,61,10,10,"1899-12-31 08:45:00","1899-12-31 10:10:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,85,11,2.25,10,10,9.514,"(9,12]"
"3609",322,184,"239",111,61,10,10,"1899-12-31 11:20:00","1899-12-31 12:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,70,11,2.25,10,10,9.514,"(9,12]"
"3611",322,190,"239",112,61,10,10,"1899-12-31 08:00:00","1899-12-31 08:40:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,40,11,2.25,10,10,9.343,"(9,12]"
"3612",322,194,"239",134,61,10,10,"1899-12-31 05:00:00","1899-12-31 05:30:00",2,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,12,2.25,10,10,8.35,"(6,9]"
"3613",322,203,"239",115,61,10,10,"1899-12-31 06:30:00","1899-12-31 06:55:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,25,12,2.25,10,10,8.934,"(6,9]"
"3615",322,237,"239",74,61,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",1,"A pie + Publico + Publico","Publico",1,1,0,1,2,60,14,2.25,10,10,17.822,"(15,18]"
"3616",322,247,"239",65,61,10,10,"1899-12-31 06:30:00","1899-12-31 08:00:00",1,"A pie + Publico + Publico","Publico",1,1,0,1,2,90,14,2.25,10,10,15.075,"(15,18]"
"3617",322,247,"239",65,61,10,10,"1899-12-31 07:00:00","1899-12-31 09:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,120,14,2.25,10,10,15.075,"(15,18]"
"3618",322,254,"239",66,61,10,10,"1899-12-31 06:00:00","1899-12-31 07:10:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,70,14,2.25,10,10,15.042,"(15,18]"
"3619",322,264,"239",368,61,10,10,"1899-12-31 14:00:00","1899-12-31 15:30:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,90,15,2.25,10,10,12.101,"(12,15]"
"3620",322,272,"239",80,61,10,10,"1899-12-31 05:30:00","1899-12-31 06:15:00",1,"Publico + Publico + NA","Publico",0,1,0,0,1,45,15,2.25,10,10,14.12,"(12,15]"
"3621",322,274,"239",78,61,10,10,"1899-12-31 04:30:00","1899-12-31 05:45:00",1,"Publico + A pie + Publico","Publico",1,1,0,0,1,75,15,2.25,10,10,16.583,"(15,18]"
"3633",322,322,"239",239,61,10,10,"1899-12-31 05:20:00","1899-12-31 06:45:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,85,61,2.25,10,10,0,"[0,3]"
"3635",322,322,"239",239,61,10,10,"1899-12-31 15:00:00","1899-12-31 15:05:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,5,61,2.25,10,10,0,"[0,3]"
"3638",322,322,"239",239,61,10,10,"1899-12-31 08:00:00","1899-12-31 08:15:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,15,61,2.25,10,10,0,"[0,3]"
"3640",322,637,"239",157,61,10,10,"1899-12-31 06:30:00","1899-12-31 07:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,7,2.25,10,10,7.004,"(6,9]"
"3644",322,75,"239",181,61,10,10,"1899-12-31 06:30:00","1899-12-31 07:15:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,45,5,2.25,10,10,10.628,"(9,12]"
"3645",322,99,"239",157,61,10,10,"1899-12-31 06:30:00","1899-12-31 07:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,7,2.25,10,10,7.075,"(6,9]"
"3646",324,247,"240",65,71,10,10,"1899-12-31 17:00:00","1899-12-31 17:50:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,50,14,88.6612903225806,10,10,9.385,"(9,12]"
"3648",326,150,"241",9,81,10,10,"1899-12-31 06:00:00","1899-12-31 07:30:00",3,"Publico + Publico + A pie","Publico",1,1,0,1,2,90,10,37.1666666666667,10,10,28.956,"(27,30]"
"3649",326,150,"241",9,81,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",3,"Publico + Publico + NA","Publico",0,1,0,1,2,60,10,37.1666666666667,10,10,28.956,"(27,30]"
"3650",326,155,"241",6,81,10,10,"1899-12-31 05:30:00","1899-12-31 06:30:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,60,10,37.1666666666667,10,10,27.461,"(27,30]"
"3651",326,155,"241",6,81,10,10,"1899-12-31 06:00:00","1899-12-31 07:15:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,75,10,37.1666666666667,10,10,27.461,"(27,30]"
"3652",326,155,"241",6,81,10,10,"1899-12-31 06:30:00","1899-12-31 07:30:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,60,10,37.1666666666667,10,10,27.461,"(27,30]"
"3653",326,157,"241",51,81,10,10,"1899-12-31 05:00:00","1899-12-31 06:15:00",2,"A pie + Publico + NA","Publico",1,1,0,0,1,75,10,37.1666666666667,10,10,25.239,"(24,27]"
"3654",326,157,"241",51,81,10,10,"1899-12-31 05:30:00","1899-12-31 06:20:00",1,"Publico + A pie + NA","Publico",1,1,0,0,1,50,10,37.1666666666667,10,10,25.239,"(24,27]"
"3655",326,157,"241",51,81,10,10,"1899-12-31 05:50:00","1899-12-31 07:10:00",1,"Publico + A pie + NA","Publico",1,1,0,0,1,80,10,37.1666666666667,10,10,25.239,"(24,27]"
"3656",326,157,"241",51,81,10,10,"1899-12-31 06:15:00","1899-12-31 07:30:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,75,10,37.1666666666667,10,10,25.239,"(24,27]"
"3657",326,157,"241",51,81,10,10,"1899-12-31 07:00:00","1899-12-31 08:00:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,60,10,37.1666666666667,10,10,25.239,"(24,27]"
"3658",326,158,"241",11,81,10,10,"1899-12-31 05:40:00","1899-12-31 06:55:00",1,"A pie + Publico + Publico","Publico",1,1,0,0,1,75,10,37.1666666666667,10,10,28.992,"(27,30]"
"3659",326,158,"241",11,81,10,10,"1899-12-31 05:15:00","1899-12-31 06:30:00",3,"Publico + Publico + NA","Publico",0,1,0,1,2,75,10,37.1666666666667,10,10,28.992,"(27,30]"
"3660",326,164,"241",5,81,10,10,"1899-12-31 08:00:00","1899-12-31 09:00:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,60,10,37.1666666666667,10,10,27.082,"(27,30]"
"3661",326,164,"241",5,81,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,60,10,37.1666666666667,10,10,27.082,"(27,30]"
"3662",326,164,"241",5,81,10,10,"1899-12-31 05:00:00","1899-12-31 06:20:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,80,10,37.1666666666667,10,10,27.082,"(27,30]"
"3663",326,164,"241",5,81,10,10,"1899-12-31 07:00:00","1899-12-31 08:05:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,65,10,37.1666666666667,10,10,27.082,"(27,30]"
"3664",326,164,"241",5,81,10,10,"1899-12-31 08:00:00","1899-12-31 09:00:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,60,10,37.1666666666667,10,10,27.082,"(27,30]"
"3665",326,164,"241",5,81,10,10,"1899-12-31 05:30:00","1899-12-31 06:30:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,60,10,37.1666666666667,10,10,27.082,"(27,30]"
"3667",326,164,"241",5,81,10,10,"1899-12-31 07:00:00","1899-12-31 08:05:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,65,10,37.1666666666667,10,10,27.082,"(27,30]"
"3668",326,164,"241",5,81,10,10,"1899-12-31 06:20:00","1899-12-31 07:10:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,50,10,37.1666666666667,10,10,27.082,"(27,30]"
"3669",326,164,"241",5,81,10,10,"1899-12-31 20:00:00","1899-12-31 21:00:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,60,10,37.1666666666667,10,10,27.082,"(27,30]"
"3670",326,164,"241",5,81,10,10,"1899-12-31 08:00:00","1899-12-31 09:00:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,60,10,37.1666666666667,10,10,27.082,"(27,30]"
"3672",326,164,"241",5,81,10,10,"1899-12-31 06:30:00","1899-12-31 07:20:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,50,10,37.1666666666667,10,10,27.082,"(27,30]"
"3674",326,164,"241",5,81,10,10,"1899-12-31 05:30:00","1899-12-31 06:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,10,37.1666666666667,10,10,27.082,"(27,30]"
"3675",326,164,"241",5,81,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,60,10,37.1666666666667,10,10,27.082,"(27,30]"
"3676",326,164,"241",5,81,10,10,"1899-12-31 11:30:00","1899-12-31 12:30:00",1,"Publico + A pie + NA","Publico",1,1,0,0,1,60,10,37.1666666666667,10,10,27.082,"(27,30]"
"3677",326,164,"241",5,81,10,10,"1899-12-31 09:30:00","1899-12-31 10:40:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,70,10,37.1666666666667,10,10,27.082,"(27,30]"
"3678",326,164,"241",5,81,10,10,"1899-12-31 07:00:00","1899-12-31 08:15:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,75,10,37.1666666666667,10,10,27.082,"(27,30]"
"3679",326,164,"241",5,81,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",2,"A pie + Publico + NA","Publico",1,1,0,0,1,60,10,37.1666666666667,10,10,27.082,"(27,30]"
"3680",326,164,"241",5,81,10,10,"1899-12-31 05:00:00","1899-12-31 06:15:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,75,10,37.1666666666667,10,10,27.082,"(27,30]"
"3681",326,164,"241",5,81,10,10,"1899-12-31 05:00:00","1899-12-31 06:00:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,60,10,37.1666666666667,10,10,27.082,"(27,30]"
"3682",326,164,"241",5,81,10,10,"1899-12-31 09:30:00","1899-12-31 10:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,10,37.1666666666667,10,10,27.082,"(27,30]"
"3683",326,164,"241",5,81,10,10,"1899-12-31 07:00:00","1899-12-31 08:05:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,65,10,37.1666666666667,10,10,27.082,"(27,30]"
"3684",326,164,"241",5,81,10,10,"1899-12-31 08:00:00","1899-12-31 09:00:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,60,10,37.1666666666667,10,10,27.082,"(27,30]"
"3685",326,164,"241",5,81,10,10,"1899-12-31 08:00:00","1899-12-31 09:00:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,60,10,37.1666666666667,10,10,27.082,"(27,30]"
"3686",326,164,"241",5,81,10,10,"1899-12-31 05:00:00","1899-12-31 06:00:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,60,10,37.1666666666667,10,10,27.082,"(27,30]"
"3687",326,164,"241",5,81,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,60,10,37.1666666666667,10,10,27.082,"(27,30]"
"3688",326,164,"241",5,81,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,60,10,37.1666666666667,10,10,27.082,"(27,30]"
"3689",326,167,"241",52,81,10,10,"1899-12-31 05:00:00","1899-12-31 06:30:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,90,10,37.1666666666667,10,10,25.486,"(24,27]"
"3690",326,167,"241",52,81,10,10,"1899-12-31 04:10:00","1899-12-31 05:00:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,50,10,37.1666666666667,10,10,25.486,"(24,27]"
"3691",326,167,"241",52,81,10,10,"1899-12-31 05:00:00","1899-12-31 06:00:00",3,"A pie + Publico + NA","Publico",1,1,0,0,1,60,10,37.1666666666667,10,10,25.486,"(24,27]"
"3692",326,167,"241",52,81,10,10,"1899-12-31 05:00:00","1899-12-31 06:14:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,74,10,37.1666666666667,10,10,25.486,"(24,27]"
"3693",326,167,"241",52,81,10,10,"1899-12-31 04:10:00","1899-12-31 05:00:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,50,10,37.1666666666667,10,10,25.486,"(24,27]"
"3694",326,170,"241",4,81,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,10,37.1666666666667,10,10,26.956,"(24,27]"
"3695",326,170,"241",4,81,10,10,"1899-12-31 06:10:00","1899-12-31 07:20:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,70,10,37.1666666666667,10,10,26.956,"(24,27]"
"3700",326,171,"241",17,81,10,10,"1899-12-31 04:45:00","1899-12-31 05:30:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,45,10,37.1666666666667,10,10,26.668,"(24,27]"
"3701",326,171,"241",17,81,10,10,"1899-12-31 04:50:00","1899-12-31 06:00:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,70,10,37.1666666666667,10,10,26.668,"(24,27]"
"3702",326,171,"241",17,81,10,10,"1899-12-31 08:00:00","1899-12-31 09:00:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,60,10,37.1666666666667,10,10,26.668,"(24,27]"
"3703",326,171,"241",17,81,10,10,"1899-12-31 14:00:00","1899-12-31 15:00:00",2,"A pie + Publico + NA","Publico",1,1,0,0,1,60,10,37.1666666666667,10,10,26.668,"(24,27]"
"3705",326,171,"241",17,81,10,10,"1899-12-31 05:00:00","1899-12-31 06:15:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,75,10,37.1666666666667,10,10,26.668,"(24,27]"
"3706",326,183,"241",137,81,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",3,"Publico + Publico + NA","Publico",0,1,0,1,2,60,11,37.1666666666667,10,10,27.041,"(27,30]"
"3707",326,183,"241",137,81,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",3,"Publico + Publico + NA","Publico",0,1,0,1,2,60,11,37.1666666666667,10,10,27.041,"(27,30]"
"3708",326,183,"241",137,81,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",3,"Publico + Publico + NA","Publico",0,1,0,1,2,60,11,37.1666666666667,10,10,27.041,"(27,30]"
"3710",326,189,"241",136,81,10,10,"1899-12-31 09:15:00","1899-12-31 10:30:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,75,11,37.1666666666667,10,10,27.819,"(27,30]"
"3711",326,189,"241",136,81,10,10,"1899-12-31 05:00:00","1899-12-31 06:10:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,70,11,37.1666666666667,10,10,27.819,"(27,30]"
"3712",326,189,"241",136,81,10,10,"1899-12-31 08:00:00","1899-12-31 09:00:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,60,11,37.1666666666667,10,10,27.819,"(27,30]"
"3713",326,189,"241",136,81,10,10,"1899-12-31 05:30:00","1899-12-31 06:45:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,75,11,37.1666666666667,10,10,27.819,"(27,30]"
"3714",326,193,"241",143,81,10,10,"1899-12-31 05:00:00","1899-12-31 06:30:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,90,11,37.1666666666667,10,10,29.318,"(27,30]"
"3715",326,194,"241",134,81,10,10,"1899-12-31 06:30:00","1899-12-31 07:45:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,75,12,37.1666666666667,10,10,28.956,"(27,30]"
"3716",326,220,"241",118,81,10,10,"1899-12-31 04:45:00","1899-12-31 05:30:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,45,12,37.1666666666667,10,10,30.438,"(30,33]"
"3718",326,247,"241",65,81,10,10,"1899-12-31 07:30:00","1899-12-31 08:45:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,75,14,37.1666666666667,10,10,23.255,"(21,24]"
"3720",326,247,"241",65,81,10,10,"1899-12-31 06:00:00","1899-12-31 06:45:00",1,"Publico + A pie + NA","Publico",1,1,0,0,1,45,14,37.1666666666667,10,10,23.255,"(21,24]"
"3721",326,247,"241",65,81,10,10,"1899-12-31 06:30:00","1899-12-31 07:30:00",1,"Publico + A pie + NA","Publico",1,1,0,0,1,60,14,37.1666666666667,10,10,23.255,"(21,24]"
"3722",326,247,"241",65,81,10,10,"1899-12-31 13:00:00","1899-12-31 14:00:00",1,"Publico + A pie + NA","Publico",1,1,0,0,1,60,14,37.1666666666667,10,10,23.255,"(21,24]"
"3723",326,247,"241",65,81,10,10,"1899-12-31 05:00:00","1899-12-31 05:45:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,45,14,37.1666666666667,10,10,23.255,"(21,24]"
"3724",326,252,"241",53,81,10,10,"1899-12-31 05:00:00","1899-12-31 06:00:00",1,"A pie + Publico + Publico","Publico",1,1,0,0,1,60,14,37.1666666666667,10,10,24.291,"(24,27]"
"3726",326,254,"241",66,81,10,10,"1899-12-31 07:00:00","1899-12-31 07:50:00",3,"Publico + Publico + NA","Publico",0,1,0,1,2,50,14,37.1666666666667,10,10,23.008,"(21,24]"
"3727",326,254,"241",66,81,10,10,"1899-12-31 06:00:00","1899-12-31 06:40:00",3,"Publico + Publico + NA","Publico",0,1,0,1,2,40,14,37.1666666666667,10,10,23.008,"(21,24]"
"3728",326,254,"241",66,81,10,10,"1899-12-31 04:30:00","1899-12-31 05:50:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,80,14,37.1666666666667,10,10,23.008,"(21,24]"
"3729",326,254,"241",66,81,10,10,"1899-12-31 05:30:00","1899-12-31 06:15:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,45,14,37.1666666666667,10,10,23.008,"(21,24]"
"3731",326,254,"241",66,81,10,10,"1899-12-31 06:00:00","1899-12-31 06:50:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,50,14,37.1666666666667,10,10,23.008,"(21,24]"
"3732",326,254,"241",66,81,10,10,"1899-12-31 05:40:00","1899-12-31 06:30:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,50,14,37.1666666666667,10,10,23.008,"(21,24]"
"3733",326,254,"241",66,81,10,10,"1899-12-31 08:00:00","1899-12-31 09:00:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,60,14,37.1666666666667,10,10,23.008,"(21,24]"
"3734",326,254,"241",66,81,10,10,"1899-12-31 05:00:00","1899-12-31 06:00:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,60,14,37.1666666666667,10,10,23.008,"(21,24]"
"3736",326,255,"241",67,81,10,10,"1899-12-31 06:30:00","1899-12-31 07:40:00",1,"Publico + A pie + NA","Publico",1,1,0,0,1,70,14,37.1666666666667,10,10,22.247,"(21,24]"
"3737",326,255,"241",67,81,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,60,14,37.1666666666667,10,10,22.247,"(21,24]"
"3738",326,255,"241",67,81,10,10,"1899-12-31 05:00:00","1899-12-31 06:00:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,60,14,37.1666666666667,10,10,22.247,"(21,24]"
"3739",326,255,"241",67,81,10,10,"1899-12-31 07:00:00","1899-12-31 08:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,90,14,37.1666666666667,10,10,22.247,"(21,24]"
"3740",326,255,"241",67,81,10,10,"1899-12-31 09:00:00","1899-12-31 10:00:00",3,"Publico + Publico + NA","Publico",0,1,0,1,2,60,14,37.1666666666667,10,10,22.247,"(21,24]"
"3742",326,255,"241",67,81,10,10,"1899-12-31 06:30:00","1899-12-31 07:15:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,45,14,37.1666666666667,10,10,22.247,"(21,24]"
"3743",326,255,"241",67,81,10,10,"1899-12-31 19:00:00","1899-12-31 20:00:00",1,"Publico + A pie + NA","Publico",1,1,0,0,1,60,14,37.1666666666667,10,10,22.247,"(21,24]"
"3744",326,255,"241",67,81,10,10,"1899-12-31 06:00:00","1899-12-31 06:45:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,45,14,37.1666666666667,10,10,22.247,"(21,24]"
"3745",326,258,"241",77,81,10,10,"1899-12-31 04:30:00","1899-12-31 05:45:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,75,14,37.1666666666667,10,10,21.231,"(21,24]"
"3746",326,258,"241",77,81,10,10,"1899-12-31 05:00:00","1899-12-31 06:00:00",1,"Publico + A pie + NA","Publico",1,1,0,0,1,60,14,37.1666666666667,10,10,21.231,"(21,24]"
"3747",326,264,"241",368,81,10,10,"1899-12-31 07:00:00","1899-12-31 08:05:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,65,15,37.1666666666667,10,10,25.226,"(24,27]"
"3752",326,268,"241",84,81,10,10,"1899-12-31 07:05:00","1899-12-31 08:00:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,55,15,37.1666666666667,10,10,20.873,"(18,21]"
"3753",326,268,"241",84,81,10,10,"1899-12-31 06:30:00","1899-12-31 07:40:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,70,15,37.1666666666667,10,10,20.873,"(18,21]"
"3754",326,268,"241",84,81,10,10,"1899-12-31 05:00:00","1899-12-31 05:45:00",2,"A pie + Publico + NA","Publico",1,1,0,0,1,45,15,37.1666666666667,10,10,20.873,"(18,21]"
"3755",326,270,"241",83,81,10,10,"1899-12-31 05:30:00","1899-12-31 06:30:00",2,"A pie + Publico + NA","Publico",1,1,0,0,1,60,15,37.1666666666667,10,10,19.949,"(18,21]"
"3756",326,270,"241",83,81,10,10,"1899-12-31 05:00:00","1899-12-31 06:00:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,60,15,37.1666666666667,10,10,19.949,"(18,21]"
"3757",326,270,"241",83,81,10,10,"1899-12-31 05:30:00","1899-12-31 06:30:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,60,15,37.1666666666667,10,10,19.949,"(18,21]"
"3758",326,270,"241",83,81,10,10,"1899-12-31 12:00:00","1899-12-31 12:40:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,40,15,37.1666666666667,10,10,19.949,"(18,21]"
"3759",326,270,"241",83,81,10,10,"1899-12-31 07:00:00","1899-12-31 08:00:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,60,15,37.1666666666667,10,10,19.949,"(18,21]"
"3760",326,270,"241",83,81,10,10,"1899-12-31 06:30:00","1899-12-31 07:40:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,70,15,37.1666666666667,10,10,19.949,"(18,21]"
"3761",326,270,"241",83,81,10,10,"1899-12-31 12:50:00","1899-12-31 13:30:00",2,"A pie + Publico + NA","Publico",1,1,0,0,1,40,15,37.1666666666667,10,10,19.949,"(18,21]"
"3762",326,270,"241",83,81,10,10,"1899-12-31 11:00:00","1899-12-31 12:00:00",2,"A pie + Publico + NA","Publico",1,1,0,0,1,60,15,37.1666666666667,10,10,19.949,"(18,21]"
"3763",326,270,"241",83,81,10,10,"1899-12-31 12:30:00","1899-12-31 13:50:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,80,15,37.1666666666667,10,10,19.949,"(18,21]"
"3764",326,270,"241",83,81,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",2,"A pie + Publico + NA","Publico",1,1,0,0,1,60,15,37.1666666666667,10,10,19.949,"(18,21]"
"3765",326,270,"241",83,81,10,10,"1899-12-31 06:30:00","1899-12-31 07:45:00",1,"Publico + A pie + NA","Publico",1,1,0,0,1,75,15,37.1666666666667,10,10,19.949,"(18,21]"
"3766",326,270,"241",83,81,10,10,"1899-12-31 05:45:00","1899-12-31 06:50:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,65,15,37.1666666666667,10,10,19.949,"(18,21]"
"3767",326,270,"241",83,81,10,10,"1899-12-31 12:30:00","1899-12-31 13:30:00",2,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,15,37.1666666666667,10,10,19.949,"(18,21]"
"3768",326,271,"241",81,81,10,10,"1899-12-31 05:15:00","1899-12-31 06:00:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,45,15,37.1666666666667,10,10,19.797,"(18,21]"
"3769",326,271,"241",81,81,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,60,15,37.1666666666667,10,10,19.797,"(18,21]"
"3770",326,271,"241",81,81,10,10,"1899-12-31 12:00:00","1899-12-31 13:10:00",1,"A pie + Publico + Publico","Publico",1,1,0,0,1,70,15,37.1666666666667,10,10,19.797,"(18,21]"
"3771",326,271,"241",81,81,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,60,15,37.1666666666667,10,10,19.797,"(18,21]"
